LS-DYNA keyword deck by LS-PrePost,Rcforc Data
Time,Ma 373 X-force,Time,Ma 373 Y-force,Time,Ma 373 Z-force,
    1.3452999592e+00,   -5.5232501030e-01,    1.3452999592e+00,    5.6769100189e+01,    1.3452999592e+00,    1.5641599894e-01,
    1.3464000225e+00,   -6.1753201485e-01,    1.3464000225e+00,    4.8488899231e+01,    1.3464000225e+00,   -8.8242597878e-02,
    1.3474999666e+00,    4.1669402122e+00,    1.3474999666e+00,    4.7728599548e+01,    1.3474999666e+00,    1.7934699357e-01,
    1.3486000299e+00,    2.3240299225e+00,    1.3486000299e+00,    5.3725200653e+01,    1.3486000299e+00,   -6.9110102952e-02,
    1.3496999741e+00,   -1.6995500326e+00,    1.3496999741e+00,    5.2192798615e+01,    1.3496999741e+00,   -1.7029900104e-02,
    1.3508000374e+00,    2.1923201084e+00,    1.3508000374e+00,    4.5595600128e+01,    1.3508000374e+00,    2.6837700605e-01,
    1.3518999815e+00,    4.7003397942e+00,    1.3518999815e+00,    4.8539398193e+01,    1.3518999815e+00,   -3.9408400655e-02,
    1.3530000448e+00,   -8.5656601191e-01,    1.3530000448e+00,    5.2690498352e+01,    1.3530000448e+00,    1.6926200688e-01,
    1.3540999889e+00,   -4.8077499866e-01,    1.3540999889e+00,    4.4472099304e+01,    1.3540999889e+00,   -3.0083399266e-02,
    1.3552000523e+00,    4.4369301796e+00,    1.3552000523e+00,    4.6055801392e+01,    1.3552000523e+00,    1.5400999784e-01,
    1.3562999964e+00,    1.5030499697e+00,    1.3562999964e+00,    5.0331199646e+01,    1.3562999964e+00,    2.0784300566e-01,
    1.3573999405e+00,   -2.2536499500e+00,    1.3573999405e+00,    4.8836101532e+01,    1.3573999405e+00,    8.2484200597e-02,
    1.3585000038e+00,    2.2145600319e+00,    1.3585000038e+00,    4.4649200439e+01,    1.3585000038e+00,    2.3990400136e-01,
    1.3595999479e+00,    3.9531600475e+00,    1.3595999479e+00,    4.7441799164e+01,    1.3595999479e+00,    4.4746100903e-02,
    1.3607000113e+00,   -1.8028700352e+00,    1.3607000113e+00,    5.1560398102e+01,    1.3607000113e+00,    1.4195699990e-01,
    1.3617999554e+00,   -7.2948002815e-01,    1.3617999554e+00,    4.3999401093e+01,    1.3617999554e+00,   -2.6920700446e-02,
    1.3629000187e+00,    4.2763199806e+00,    1.3629000187e+00,    4.6795501709e+01,    1.3629000187e+00,    3.8973499089e-02,
    1.3639999628e+00,    3.1457701325e-01,    1.3639999628e+00,    5.0381999969e+01,    1.3639999628e+00,    1.2333299965e-01,
    1.3651000261e+00,   -2.6447799206e+00,    1.3651000261e+00,    4.7228000641e+01,    1.3651000261e+00,    5.5625200272e-02,
    1.3661999702e+00,    2.6094698906e+00,    1.3661999702e+00,    4.4662899017e+01,    1.3661999702e+00,    1.8306200206e-01,
    1.3673000336e+00,    3.6093699932e+00,    1.3673000336e+00,    4.7072299957e+01,    1.3673000336e+00,   -6.2577001750e-02,
    1.3683999777e+00,   -2.2677900791e+00,    1.3683999777e+00,    5.0414798737e+01,    1.3683999777e+00,   -8.1553300843e-03,
    1.3695000410e+00,   -3.2305601239e-01,    1.3695000410e+00,    4.4132900238e+01,    1.3695000410e+00,   -5.3973201662e-02,
    1.3705999851e+00,    4.5512299538e+00,    1.3705999851e+00,    4.7426498413e+01,    1.3705999851e+00,    2.7174400166e-03,
    1.3717000484e+00,   -4.4404399395e-01,    1.3717000484e+00,    5.1678001404e+01,    1.3717000484e+00,    2.0394399762e-02,
    1.3727999926e+00,   -2.7106499672e+00,    1.3727999926e+00,    4.8278099060e+01,    1.3727999926e+00,   -5.3775701672e-02,
    1.3739000559e+00,    3.3072800636e+00,    1.3739000559e+00,    4.7389400482e+01,    1.3739000559e+00,    1.1306799948e-01,
    1.3750000000e+00,    2.5263099670e+00,    1.3750000000e+00,    5.0600101471e+01,    1.3750000000e+00,   -8.1464096904e-02,
    1.3760999441e+00,   -2.2928500175e+00,    1.3760999441e+00,    5.3388599396e+01,    1.3760999441e+00,   -4.6963598579e-02,
    1.3772000074e+00,    6.0875302553e-01,    1.3772000074e+00,    4.7663200378e+01,    1.3772000074e+00,    1.7402000725e-02,
    1.3782999516e+00,    4.6854400635e+00,    1.3782999516e+00,    5.0334201813e+01,    1.3782999516e+00,   -1.0681000352e-01,
    1.3794000149e+00,   -1.3421800137e+00,    1.3794000149e+00,    5.5967098236e+01,    1.3794000149e+00,    7.5141496956e-02,
    1.3804999590e+00,   -2.0896699429e+00,    1.3804999590e+00,    5.0537899017e+01,    1.3804999590e+00,   -9.2831596732e-02,
    1.3816000223e+00,    4.0425200462e+00,    1.3816000223e+00,    4.9840499878e+01,    1.3816000223e+00,    1.4166299999e-01,
    1.3826999664e+00,    1.9555100203e+00,    1.3826999664e+00,    5.4481700897e+01,    1.3826999664e+00,   -1.3369600475e-01,
    1.3838000298e+00,   -2.6157898903e+00,    1.3838000298e+00,    5.5080799103e+01,    1.3838000298e+00,    5.9272598475e-02,
    1.3848999739e+00,    1.1102999449e+00,    1.3848999739e+00,    4.9200401306e+01,    1.3848999739e+00,    1.8094100058e-01,
    1.3860000372e+00,    4.8246798515e+00,    1.3860000372e+00,    5.1201900482e+01,    1.3860000372e+00,   -8.0862799659e-03,
    1.3870999813e+00,   -1.8975299597e+00,    1.3870999813e+00,    5.6509998322e+01,    1.3870999813e+00,   -5.3892400116e-02,
    1.3882000446e+00,   -1.8656500578e+00,    1.3882000446e+00,    5.0291198730e+01,    1.3882000446e+00,   -4.5846397988e-03,
    1.3892999887e+00,    4.9635801315e+00,    1.3892999887e+00,    5.0303298950e+01,    1.3892999887e+00,    4.8708401620e-02,
    1.3904000521e+00,    1.3207199574e+00,    1.3904000521e+00,    5.4866699219e+01,    1.3904000521e+00,   -4.5300498605e-02,
    1.3914999962e+00,   -2.9134099483e+00,    1.3914999962e+00,    5.4609100342e+01,    1.3914999962e+00,   -5.8677200228e-02,
    1.3926000595e+00,    1.9670200348e+00,    1.3926000595e+00,    4.9816200256e+01,    1.3926000595e+00,    3.4375101328e-01,
    1.3937000036e+00,    4.6149601936e+00,    1.3937000036e+00,    5.1847198486e+01,    1.3937000036e+00,   -1.0484600067e-01,
    1.3947999477e+00,   -1.9753500223e+00,    1.3947999477e+00,    5.7158901215e+01,    1.3947999477e+00,   -1.5543000400e-01,
    1.3959000111e+00,   -1.8277599812e+00,    1.3959000111e+00,    5.0326900482e+01,    1.3959000111e+00,   -5.6940000504e-02,
    1.3969999552e+00,    5.3939700127e+00,    1.3969999552e+00,    5.0823799133e+01,    1.3969999552e+00,   -9.9269799888e-02,
    1.3981000185e+00,    7.5060802698e-01,    1.3981000185e+00,    5.5463001251e+01,    1.3981000185e+00,    7.8560702503e-02,
    1.3991999626e+00,   -3.3515000343e+00,    1.3991999626e+00,    5.3850799561e+01,    1.3991999626e+00,   -1.8673699349e-02,
