LS-DYNA keyword deck by LS-PrePost,Rcforc Data
Time,Ma 368 X-force,Time,Ma 368 Y-force,Time,Ma 368 Z-force,
    8.0519998074e-01,   -2.6225199699e+00,    8.0519998074e-01,    4.6030799866e+01,    8.0519998074e-01,   -5.6753698736e-03,
    8.0629897118e-01,    2.2447999954e+01,    8.0629897118e-01,    5.5219799042e+01,    8.0629897118e-01,   -2.7313798666e-01,
    8.0739998817e-01,   -1.7148399353e+01,    8.0739998817e-01,    5.2546298981e+01,    8.0739998817e-01,    3.6605801433e-02,
    8.0849999189e-01,   -1.0565099716e+01,    8.0849999189e-01,    4.6057498932e+01,    8.0849999189e-01,   -1.0595900007e-02,
    8.0959898233e-01,    2.4063800812e+01,    8.0959898233e-01,    5.0174301147e+01,    8.0959898233e-01,   -2.3706899583e-01,
    8.1069898605e-01,   -1.0930199623e+01,    8.1069898605e-01,    5.5889499664e+01,    8.1069898605e-01,   -2.8232499957e-02,
    8.1180000305e-01,   -1.7724700928e+01,    8.1180000305e-01,    4.6453098297e+01,    8.1180000305e-01,    2.5643600151e-02,
    8.1289899349e-01,    2.1009000778e+01,    8.1289899349e-01,    4.7677200317e+01,    8.1289899349e-01,   -1.0700199753e-01,
    8.1399899721e-01,   -2.1170799732e+00,    8.1399899721e-01,    5.8955101013e+01,    8.1399899721e-01,   -1.4412499964e-01,
    8.1509900093e-01,   -2.2161500931e+01,    8.1509900093e-01,    4.7178398132e+01,    8.1509900093e-01,    7.8053303063e-02,
    8.1619900465e-01,    1.3200799942e+01,    8.1619900465e-01,    4.7266101837e+01,    8.1619900465e-01,   -4.6374600381e-02,
    8.1729900837e-01,    9.4206495285e+00,    8.1729900837e-01,    5.9891700745e+01,    8.1729900837e-01,   -1.9845199585e-01,
    8.1840002537e-01,   -2.4880899429e+01,    8.1840002537e-01,    4.8716400146e+01,    8.1840002537e-01,    1.5154199302e-01,
    8.1949901581e-01,    3.8968598843e+00,    8.1949901581e-01,    4.7057098389e+01,    8.1949901581e-01,   -1.5594799817e-01,
    8.2059901953e-01,    2.0829000473e+01,    8.2059901953e-01,    5.7521198273e+01,    8.2059901953e-01,   -2.8599300981e-01,
