LS-DYNA keyword deck by LS-PrePost,Rcforc Data
Time,Ma 376 X-force,Time,Ma 376 Y-force,Time,Ma 376 Z-force,
    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,    0.0000000000e+00,
    1.0997500503e-03,    0.0000000000e+00,    1.0997500503e-03,    0.0000000000e+00,    1.0997500503e-03,    0.0000000000e+00,
    2.1997699514e-03,    0.0000000000e+00,    2.1997699514e-03,    0.0000000000e+00,    2.1997699514e-03,    0.0000000000e+00,
    3.2998500392e-03,    0.0000000000e+00,    3.2998500392e-03,    0.0000000000e+00,    3.2998500392e-03,    0.0000000000e+00,
    4.3999399059e-03,    0.0000000000e+00,    4.3999399059e-03,    0.0000000000e+00,    4.3999399059e-03,    0.0000000000e+00,
    5.4997699335e-03,    0.0000000000e+00,    5.4997699335e-03,    0.0000000000e+00,    5.4997699335e-03,    0.0000000000e+00,
    6.5997499041e-03,    0.0000000000e+00,    6.5997499041e-03,    0.0000000000e+00,    6.5997499041e-03,    0.0000000000e+00,
    7.6998397708e-03,    0.0000000000e+00,    7.6998397708e-03,    0.0000000000e+00,    7.6998397708e-03,    0.0000000000e+00,
    8.7997997180e-03,    0.0000000000e+00,    8.7997997180e-03,    0.0000000000e+00,    8.7997997180e-03,    0.0000000000e+00,
    9.8999096081e-03,    0.0000000000e+00,    9.8999096081e-03,    0.0000000000e+00,    9.8999096081e-03,    0.0000000000e+00,
    1.0999900289e-02,    0.0000000000e+00,    1.0999900289e-02,    0.0000000000e+00,    1.0999900289e-02,    0.0000000000e+00,
    1.2099700049e-02,    0.0000000000e+00,    1.2099700049e-02,    0.0000000000e+00,    1.2099700049e-02,    0.0000000000e+00,
    1.3199999928e-02,    0.0000000000e+00,    1.3199999928e-02,    0.0000000000e+00,    1.3199999928e-02,    0.0000000000e+00,
    1.4299700037e-02,    0.0000000000e+00,    1.4299700037e-02,    0.0000000000e+00,    1.4299700037e-02,    0.0000000000e+00,
    1.5399900265e-02,    0.0000000000e+00,    1.5399900265e-02,    0.0000000000e+00,    1.5399900265e-02,    0.0000000000e+00,
    1.6499700025e-02,    0.0000000000e+00,    1.6499700025e-02,    0.0000000000e+00,    1.6499700025e-02,    0.0000000000e+00,
    1.7599800602e-02,    0.0000000000e+00,    1.7599800602e-02,    0.0000000000e+00,    1.7599800602e-02,    0.0000000000e+00,
